Datetime,Open,High,Low,Close
2022-02-10 00:00:00+00:00,20.586620330810547,20.587129592895508,20.53890037536621,20.577760696411133
2022-02-10 00:01:00+00:00,20.5772705078125,20.583620071411133,20.552799224853516,20.57876968383789
2022-02-10 00:02:00+00:00,20.579269409179688,20.582120895385742,20.5531005859375,20.57876968383789
2022-02-10 00:03:00+00:00,20.579769134521484,20.5827693939209,20.553800582885742,20.553800582885742
2022-02-10 00:04:00+00:00,20.5822696685791,20.585620880126953,20.559999465942383,20.559999465942383
2022-02-10 00:05:00+00:00,20.585620880126953,20.586769104003906,20.56049919128418,20.56049919128418
2022-02-10 00:06:00+00:00,20.58626937866211,20.590120315551758,20.552799224853516,20.561500549316406
2022-02-10 00:07:00+00:00,20.58827018737793,20.59177017211914,20.560800552368164,20.59177017211914
2022-02-10 00:08:00+00:00,20.59177017211914,20.59926986694336,20.568599700927734,20.59777069091797
2022-02-10 00:09:00+00:00,20.598270416259766,20.599769592285156,20.56130027770996,20.59726905822754
2022-02-10 00:10:00+00:00,20.598270416259766,20.600269317626953,20.567100524902344,20.594270706176758
2022-02-10 00:11:00+00:00,20.59527015686035,20.59726905822754,20.570100784301758,20.59576988220215
2022-02-10 00:12:00+00:00,20.596269607543945,20.598270416259766,20.56909942626953,20.596769332885742
2022-02-10 00:13:00+00:00,20.596269607543945,20.59726905822754,20.569700241088867,20.569700241088867
2022-02-10 00:14:00+00:00,20.59576988220215,20.59576988220215,20.594770431518555,20.59576988220215
2022-02-10 00:15:00+00:00,20.59576988220215,20.599130630493164,20.55699920654297,20.569799423217773
2022-02-10 00:16:00+00:00,20.596269607543945,20.596769332885742,20.57080078125,20.57080078125
2022-02-10 00:17:00+00:00,20.59527015686035,20.59527015686035,20.572200775146484,20.572200775146484
2022-02-10 00:18:00+00:00,20.594770431518555,20.59527015686035,20.56839942932129,20.570499420166016
2022-02-10 00:19:00+00:00,20.59527015686035,20.59576988220215,20.571500778198242,20.571500778198242
2022-02-10 00:20:00+00:00,20.596269607543945,20.59926986694336,20.570600509643555,20.574899673461914
2022-02-10 00:21:00+00:00,20.594770431518555,20.59777069091797,20.56060028076172,20.574499130249023
2022-02-10 00:22:00+00:00,20.59527015686035,20.596269607543945,20.57430076599121,20.57469940185547
2022-02-10 00:23:00+00:00,20.59476089477539,20.596269607543945,20.57469940185547,20.576000213623047
2022-02-10 00:24:00+00:00,20.594770431518555,20.59576988220215,20.560300827026367,20.594120025634766
2022-02-10 00:25:00+00:00,20.576000213623047,20.59576988220215,20.57430076599121,20.594270706176758
2022-02-10 00:26:00+00:00,20.57469940185547,20.594619750976562,20.57469940185547,20.594120025634766
2022-02-10 00:27:00+00:00,20.594270706176758,20.59527015686035,20.565200805664062,20.59527015686035
2022-02-10 00:28:00+00:00,20.59527015686035,20.596269607543945,20.594270706176758,20.594619750976562
2022-02-10 00:29:00+00:00,20.594619750976562,20.59576988220215,20.576400756835938,20.594619750976562
2022-02-10 00:30:00+00:00,20.576400756835938,20.594619750976562,20.552499771118164,20.58827018737793
2022-02-10 00:31:00+00:00,20.573699951171875,20.590770721435547,20.573699951171875,20.590269088745117
